EventID,PhotoID,EventPhotoRank,RandomValue
422,12553,1000,"0.744179,12553"
423,,,
425,4602,1,"-0.404404,4602"
425,12910,1000,"0.193228,12910"
425,3253,1000,"0.339939,3253"
426,12553,1000,"0.744179,12553"
426,13004,1000,"0.961893,13004"
427,13216,1000,"-0.590541,13216"
427,12553,1000,"0.744179,12553"
428,19358,1000,"0.208272,19358"
428,1137,1000,"0.668052,1137"
428,12553,1000,"0.744179,12553"
428,12438,1000,"0.817633,12438"
428,20499,1000,"0.835025,20499"
429,18771,1000,"-0.363811,18771"
429,12553,1000,"0.744179,12553"
429,2873,1000,"0.816836,2873"
429,12799,1000,"-0.892909,12799"
429,8725,1000,"0.998366,8725"
430,,,
431,8695,1000,"0.917898,8695"
431,12507,1000,"0.981339,12507"
432,12507,1000,"0.981339,12507"
433,2920,1000,"0.395129,2920"
433,12495,1000,"0.998588,12495"
434,,,
435,2920,1000,"0.395129,2920"
436,,,
437,,,
438,,,
439,2920,1000,"0.395129,2920"
440,3248,1000,"0.284394,3248"
440,2920,1000,"0.395129,2920"
440,12576,1000,"0.539888,12576"
440,13265,1000,"-0.933773,13265"
441,12495,1000,"0.998588,12495"
442,,,
443,2920,1000,"0.395129,2920"
443,12495,1000,"0.998588,12495"
444,2920,1000,"0.395129,2920"
444,12495,1000,"0.998588,12495"
445,2920,1000,"0.395129,2920"
445,12495,1000,"0.998588,12495"
446,2920,1000,"0.395129,2920"
446,710,1000,"0.900476,710"
446,12495,1000,"0.998588,12495"
447,2920,1000,"0.395129,2920"
447,12495,1000,"0.998588,12495"
448,,,
449,,,
450,,,
451,,,
452,3069,1000,"-0.972665,3069"
452,12493,1000,"0.999557,12493"
453,11809,1000,"-0.115833,11809"
453,21695,1000,"0.668196,21695"
453,6552,1000,"0.943057,6552"
453,11962,1000,"0.994747,11962"
453,12493,1000,"0.999557,12493"
454,11809,1000,"-0.115833,11809"
454,21695,1000,"0.668196,21695"
454,6552,1000,"0.943057,6552"
454,11962,1000,"0.994747,11962"
454,664,1000,"0.996125,664"
454,12493,1000,"0.999557,12493"
455,3224,1000,"0.00767803,3224"
455,8048,1000,"-0.120856,8048"
455,292,1000,"-0.27014,292"
455,1319,1000,"0.277696,1319"
455,23400,1000,"-0.352043,23400"
455,7293,1000,"-0.455921,7293"
455,15241,1000,"0.729309,15241"
455,2771,1000,"0.837522,2771"
455,2773,1000,"0.850073,2773"
455,9232,1000,"0.916856,9232"
455,5541,1000,"0.9199,5541"
455,14398,1000,"-0.949604,14398"
455,24292,1000,"0.979406,24292"
455,688,1000,"0.981504,688"
455,2831,1000,"0.992362,2831"
455,2829,1000,"0.994976,2829"
455,3618,1000,"-0.995336,3618"
455,3620,1000,"-0.99732,3620"
455,3623,1000,"-0.999273,3623"
455,10070,1000,"-0.999405,10070"
456,2929,1000,"0.296425,2929"
456,12046,1000,"0.46693,12046"
456,1683,1000,"0.74078,1683"
456,7444,1000,"-0.784657,7444"
456,3919,1000,"0.960452,3919"
456,3646,1000,"-0.973471,3646"
456,3645,1000,"-0.97608,3645"
456,3644,1000,"-0.978556,3644"
456,6327,1000,"-0.985419,6327"
456,12749,1000,"-0.993075,12749"
456,3895,1000,"0.999999,3895"
457,3648,1000,"-0.967853,3648"
458,254,1000,"0.170066,254"
458,13094,1000,"0.713962,13094"
459,254,1000,"0.170066,254"
459,1729,1000,"0.980351,1729"
460,,,
461,254,1000,"0.170066,254"
461,12515,1000,"0.959081,12515"
462,2925,1000,"0.340764,2925"
462,16763,1000,"0.956719,16763"
463,254,1000,"0.170066,254"
463,699,1000,"0.948832,699"
464,,,
465,,,
466,,,
467,,,
468,3258,1,"0.394322,3258"
468,2457,1000,"-0.44564,2457"
468,3266,1000,"0.478456,3266"
468,2340,1000,"0.787352,2340"
468,12441,1000,"0.837327,12441"
468,2852,1000,"0.932586,2852"
469,4622,1000,"-0.605377,4622"
469,12456,1000,"0.919894,12456"
470,13305,1000,"-0.994818,13305"
471,11642,1000,"-0.878314,11642"
472,2896,1000,"0.634146,2896"
472,15222,1000,"0.862166,15222"
473,15222,1000,"0.862166,15222"
474,83,1,"0.825303,83"
474,13509,1000,"0.793758,13509"
474,2856,1000,"0.914686,2856"
474,2041,1000,"-0.952673,2041"
474,11949,1000,"0.998775,11949"
475,2388,1000,"0.338301,2388"
475,3456,1000,"0.408238,3456"
475,2755,1000,"0.721247,2755"
475,2337,1000,"0.808495,2337"
475,2778,1000,"0.879401,2778"
476,8806,1000,"0.629278,8806"
476,5994,1000,"0.83532,5994"
476,3103,1000,"-0.986696,3103"
477,12910,1000,"0.193228,12910"
477,3253,1000,"0.339939,3253"
477,13385,1000,"-0.508376,13385"
477,12465,1000,"0.956006,12465"
478,,,
479,12248,1000,"-0.953573,12248"
480,13211,1000,"-0.542366,13211"
480,2352,1000,"0.693369,2352"
480,3423,1000,"0.721855,3423"
480,13625,1000,"0.762995,13625"
480,12262,1000,"-0.891727,12262"
480,13262,1000,"-0.920645,13262"
481,,,
482,,,
483,,,
484,,,
485,,,
486,3729,1000,"-0.360871,3729"
486,2268,1000,"0.984236,2268"
487,,,
489,12838,1000,"-0.603302,12838"
490,2450,1000,"-0.370939,2450"
490,12838,1000,"-0.603302,12838"
491,2713,1000,"0.309231,2713"
491,3266,1000,"0.478456,3266"
491,2896,1000,"0.634146,2896"
491,13625,1000,"0.762995,13625"
492,,,
493,,,
494,,,
495,13201,1000,"-0.440625,13201"
495,12500,1000,"0.993777,12500"
496,5863,1000,"-0.517063,5863"
496,1283,1000,"0.646081,1283"
496,7851,1000,"-0.656671,7851"
496,12959,1000,"0.694366,12959"
496,2033,1000,"-0.976908,2033"
496,2032,1000,"-0.97934,2032"
496,9270,1000,"0.99943,9270"
497,13201,1000,"-0.440625,13201"
497,12500,1000,"0.993777,12500"
498,13201,1000,"-0.440625,13201"
499,13201,1000,"-0.440625,13201"
499,12819,1000,"-0.764234,12819"
500,,,
501,288,1000,"-0.224818,288"
501,2903,1000,"0.56879,2903"
501,2843,1000,"0.965348,2843"
502,2843,1000,"0.965348,2843"
503,,,
504,13506,1,"0.771933,13506"
504,13736,1000,"-0.417129,13736"
504,13740,1000,"-0.459175,13740"
504,13741,1000,"-0.469534,13741"
504,13742,1000,"-0.479828,13742"
504,11926,1000,"0.949707,11926"
505,13216,1000,"-0.590541,13216"
505,12450,1000,"0.890132,12450"
506,13216,1000,"-0.590541,13216"
506,12450,1000,"0.890132,12450"
507,,,
508,16966,1000,"-0.48655,16966"
508,13625,1000,"0.762995,13625"
509,13216,1000,"-0.590541,13216"
510,15222,1000,"0.862166,15222"
511,3258,2,"0.394322,3258"
511,2457,1000,"-0.44564,2457"
511,3266,1000,"0.478456,3266"
511,2340,1000,"0.787352,2340"
511,12441,1000,"0.837327,12441"
511,2852,1000,"0.932586,2852"
512,2388,1000,"0.338301,2388"
512,2755,1000,"0.721247,2755"
512,2337,1000,"0.808495,2337"
512,2543,1000,"-0.994692,2543"
513,12663,1000,"-0.432458,12663"
513,12672,1000,"-0.524799,12672"
513,13216,1000,"-0.590541,13216"
514,12681,1000,"-0.611329,12681"
514,12816,1000,"-0.786388,12816"
514,14329,1000,"-0.883191,14329"
515,,,
516,13216,1000,"-0.590541,13216"
516,12297,1000,"-0.637924,12297"
516,2866,1000,"0.861275,2866"
516,12498,1000,"0.99611,12498"
517,,,
518,15539,1000,"-0.456092,15539"
518,13740,1000,"-0.459175,13740"
518,15538,1000,"-0.466469,15538"
518,13741,1000,"-0.469534,13741"
518,15537,1000,"-0.476782,15537"
518,13742,1000,"-0.479828,13742"
518,15536,1000,"-0.48703,15536"
518,15535,1000,"-0.497212,15535"
519,,,
520,12140,1000,"-0.575795,12140"
520,11066,1000,"-0.580069,11066"
520,5853,1000,"-0.613411,5853"
520,6582,1000,"0.999931,6582"
521,8330,1000,"-0.0354219,8330"
521,4546,1000,"0.236372,4546"
521,2714,1000,"0.320332,2714"
521,2770,1000,"0.831074,2770"
522,4546,1000,"0.236372,4546"
522,13216,1000,"-0.590541,13216"
522,3413,1000,"0.797678,3413"
522,12441,1000,"0.837327,12441"
523,4546,1000,"0.236372,4546"
523,2933,1000,"0.251437,2933"
524,,,
525,,,
526,13475,1000,"0.496282,13475"
526,1126,1000,"0.567063,1126"
526,728,1000,"0.789713,728"
526,2774,1000,"0.856174,2774"
527,717,2,"0.861894,717"
527,288,1000,"-0.224818,288"
527,1633,1000,"0.246869,1633"
527,2441,1000,"-0.271315,2441"
527,3266,1000,"0.478456,3266"
527,3413,1000,"0.797678,3413"
527,723,1000,"0.824218,723"
527,2860,1000,"0.894784,2860"
527,1506,1000,"-0.944444,1506"
527,2849,1000,"0.944674,2849"
527,688,1000,"0.981504,688"
527,13305,1000,"-0.994818,13305"
528,7749,3,"0.458726,7749"
528,7262,1000,"-0.110614,7262"
528,18237,1000,"-0.328439,18237"
528,9441,1000,"-0.446572,9441"
528,14973,1000,"-0.724394,14973"
528,14972,1000,"-0.732407,14972"
528,1807,1000,"0.755948,1807"
528,9591,1000,"-0.798208,9591"
528,18450,1000,"0.83331,18450"
528,21341,1000,"-0.987282,21341"
528,931,1000,"-0.99429,931"
529,8318,1000,"0.104726,8318"
529,2360,1000,"0.623014,2360"
529,2324,1000,"0.888301,2324"
529,15157,1000,"0.973905,15157"
530,22616,1000,"0.577071,22616"
530,2779,1000,"0.884908,2779"
531,12329,1000,"-0.312229,12329"
531,13330,1000,"-0.92329,13330"
532,12329,1000,"-0.312229,12329"
532,13330,1000,"-0.92329,13330"
533,,,
534,8318,1000,"0.104726,8318"
534,13830,1000,"-0.999155,13830"
535,3249,1000,"0.295587,3249"
535,2906,1000,"0.539588,2906"
535,12204,1000,"-0.978301,12204"
536,,,
538,1332,1000,"0.128991,1332"
538,3785,1000,"0.281882,3785"
538,2896,1000,"0.634146,2896"
538,2341,1000,"0.780088,2341"
538,3413,1000,"0.797678,3413"
538,3571,1000,"-0.798306,3571"
538,15222,1000,"0.862166,15222"
539,3193,1,"-0.347485,3193"
539,3572,1,"-0.805295,3572"
539,3577,1,"-0.838569,3577"
539,3573,2,"-0.812174,3573"
539,3574,2,"-0.818942,3574"
539,2659,1000,"-0.31189,2659"
539,21524,1000,"0.398476,21524"
539,3575,1000,"-0.825597,3575"
539,3660,1000,"-0.923153,3660"
539,1489,1000,"-0.990757,1489"
540,13387,1000,"-0.488096,13387"
540,2903,1000,"0.56879,2903"
540,3022,1000,"-0.708061,3022"
540,15148,1000,"0.944669,15148"
541,8318,1000,"0.104726,8318"
541,3264,1000,"0.457787,3264"
542,4027,1000,"0.0254866,4027"
542,12662,1000,"-0.421884,12662"
542,12842,1000,"-0.565346,12842"
542,2059,1000,"-0.868113,2059"
542,24297,1000,"0.989532,24297"
542,24298,1000,"0.991152,24298"
543,,,
544,12596,1000,"0.330083,12596"
545,12593,1000,"0.362993,12593"
545,2921,1000,"0.384358,2921"
545,7678,1000,"0.965395,7678"
546,13685,1000,"0.16543,13685"
546,13684,1000,"0.176953,13684"
546,10705,1000,"-0.445493,10705"
546,10704,1000,"-0.455934,10704"
546,10703,1000,"-0.466311,10703"
546,10702,1000,"-0.476626,10702"
546,10701,1000,"-0.486874,10701"
546,10700,1000,"-0.497057,10700"
546,10698,1000,"-0.517216,10698"
546,10697,1000,"-0.52719,10697"
546,10696,1000,"-0.537092,10696"
546,10695,1000,"-0.546921,10695"
546,10694,1000,"-0.556675,10694"
546,10693,1000,"-0.566352,10693"
546,10692,1000,"-0.575952,10692"
546,10691,1000,"-0.585474,10691"
546,10690,1000,"-0.594915,10690"
546,10689,1000,"-0.604275,10689"
546,10688,1000,"-0.613552,10688"
546,10686,1000,"-0.631854,10686"
546,10685,1000,"-0.640876,10685"
546,10684,1000,"-0.64981,10684"
546,10683,1000,"-0.658655,10683"
546,10682,1000,"-0.66741,10682"
546,10681,1000,"-0.676074,10681"
546,10680,1000,"-0.684645,10680"
546,10679,1000,"-0.693123,10679"
546,10678,1000,"-0.701506,10678"
546,10677,1000,"-0.709792,10677"
546,10676,1000,"-0.717982,10676"
546,10675,1000,"-0.726074,10675"
546,10674,1000,"-0.734066,10674"
546,10673,1000,"-0.741958,10673"
546,10672,1000,"-0.749748,10672"
546,10671,1000,"-0.757436,10671"
546,10670,1000,"-0.76502,10670"
546,10669,1000,"-0.7725,10669"
546,10668,1000,"-0.779874,10668"
546,10667,1000,"-0.787141,10667"
546,10666,1000,"-0.794301,10666"
546,10665,1000,"-0.801352,10665"
547,10660,2,"-0.834943,10660"
547,10664,1000,"-0.808293,10664"
547,10663,1000,"-0.815124,10663"
547,10662,1000,"-0.821843,10662"
547,10661,1000,"-0.82845,10661"
547,10659,1000,"-0.841323,10659"
547,10658,1000,"-0.847587,10658"
547,10657,1000,"-0.853735,10657"
547,10656,1000,"-0.859767,10656"
547,10655,1000,"-0.86568,10655"
547,10654,1000,"-0.871476,10654"
547,10653,1000,"-0.877152,10653"
547,10652,1000,"-0.882708,10652"
547,10651,1000,"-0.888144,10651"
547,10650,1000,"-0.893458,10650"
547,10649,1000,"-0.89865,10649"
547,10648,1000,"-0.903719,10648"
547,10647,1000,"-0.908664,10647"
547,10646,1000,"-0.913485,10646"
547,10645,1000,"-0.918181,10645"
547,10644,1000,"-0.922752,10644"
547,10643,1000,"-0.927196,10643"
548,15279,1000,"0.364296,15279"
548,10707,1000,"-0.424432,10707"
548,10706,1000,"-0.434992,10706"
549,10758,1,"0.157486,10758"
549,10409,1,"0.704733,10409"
549,10749,1000,"0.0528589,10749"
549,10750,1000,"0.0645343,10750"
549,10751,1000,"0.0762009,10751"
549,10752,1000,"0.0878571,10752"
549,10753,1000,"0.0995012,10753"
549,10754,1000,"0.111132,10754"
549,10755,1000,"0.122747,10755"
549,10756,1000,"0.134346,10756"
549,10757,1000,"0.145926,10757"
549,10759,1000,"0.169025,10759"
549,10760,1000,"0.18054,10760"
549,10762,1000,"0.203496,10762"
549,10763,1000,"0.214932,10763"
549,10764,1000,"0.22634,10764"
549,10765,1000,"0.237716,10765"
549,10766,1000,"0.24906,10766"
549,10767,1000,"0.26037,10767"
549,10768,1000,"0.271644,10768"
549,10769,1000,"0.282881,10769"
549,10770,1000,"0.294079,10770"
549,10424,1000,"0.570087,10424"
549,10420,1000,"0.607885,10420"
549,10415,1000,"0.653253,10415"
549,10411,1000,"0.687946,10411"
549,10408,1000,"0.712982,10408"
550,11013,1000,"0.00105634,11013"
550,11014,1000,"-0.0106391,11014"
550,11012,1000,"0.0127516,11012"
550,11015,1000,"-0.0223331,11015"
550,11016,1000,"-0.0340241,11016"
550,11017,1000,"-0.0457103,11017"
550,11018,1000,"-0.0573904,11018"
550,11019,1000,"-0.0690626,11019"
550,11020,1000,"-0.0807253,11020"
550,11021,1000,"-0.092377,11021"
550,11022,1000,"-0.104016,11022"
550,11023,1000,"-0.115641,11023"
550,11024,1000,"-0.12725,11024"
550,11025,1000,"-0.138842,11025"
550,11026,1000,"-0.150414,11026"
550,11027,1000,"-0.161966,11027"
550,11028,1000,"-0.173496,11028"
550,11029,1000,"-0.185002,11029"
550,11030,1000,"-0.196483,11030"
550,11031,1000,"-0.207937,11031"
550,11032,1000,"-0.219363,11032"
550,22324,1000,"-0.334995,22324"
550,9200,1000,"0.707441,9200"
550,9205,1000,"0.747539,9205"
550,9206,1000,"0.755256,9206"
550,6871,1000,"-0.968856,6871"
550,6870,1000,"-0.971686,6870"
550,11396,1000,"0.972744,11396"
550,6868,1000,"-0.976946,6868"
550,6867,1000,"-0.979376,6867"
550,8985,1000,"-0.98756,8985"
550,8987,1000,"-0.990968,8987"
550,8184,1000,"0.99487,8184"
550,8186,1000,"0.996964,8186"
550,8187,1000,"0.997806,8187"
550,8198,1000,"0.998054,8198"
550,8197,1000,"0.998715,8197"
550,8190,1000,"0.999514,8190"
550,8193,1000,"0.999992,8193"
551,10782,2,"0.42489,10782"
551,10771,1000,"0.305238,10771"
551,10772,1000,"0.316354,10772"
551,10773,1000,"0.327427,10773"
551,10774,1000,"0.338455,10774"
551,10775,1000,"0.349437,10775"
551,10776,1000,"0.360372,10776"
551,10777,1000,"0.371256,10777"
551,10778,1000,"0.382091,10778"
551,10780,1000,"0.403601,10780"
551,10781,1000,"0.414274,10781"
553,10791,1000,"0.517649,10791"
553,10792,1000,"0.52762,10792"
553,10793,1000,"0.537519,10793"
553,10794,1000,"0.547345,10794"
553,10795,1000,"0.557095,10795"
553,10797,1000,"0.576366,10797"
553,10798,1000,"0.585884,10798"
554,,1000,
554,,1000,
554,6723,1000,"-0.0899468,6723"
554,6436,1000,"-0.124666,6436"
554,9657,1000,"-0.151811,9657"
554,22543,1000,"-0.236386,22543"
554,9691,1000,"0.242801,9691"
554,9694,1000,"0.276681,9694"
554,23345,1000,"0.279725,23345"
554,6686,1000,"0.336004,6686"
554,18027,1000,"-0.343701,18027"
554,22325,1000,"-0.345992,22325"
554,6685,1000,"0.346996,6685"
554,7217,1000,"0.403614,7217"
554,6403,1000,"-0.489005,6403"
554,7744,1000,"0.509874,7744"
554,6668,1000,"0.525406,6668"
554,7196,1000,"0.613964,7196"
554,7195,1000,"0.623153,7195"
554,7194,1000,"0.632257,7194"
554,7193,1000,"0.641275,7193"
554,7997,1000,"-0.657602,7997"
554,7191,1000,"0.659047,7191"
554,9463,1000,"-0.659561,9463"
554,7188,1000,"0.685025,7188"
554,15509,1000,"-0.734187,15509"
554,15507,1000,"-0.749867,15507"
554,8790,1000,"0.762879,8790"
554,7713,1000,"0.781835,7713"
554,13776,1000,"-0.782151,13776"
554,17538,1000,"-0.79248,17538"
554,7174,1000,"0.794617,7174"
554,9586,1000,"-0.832049,9586"
554,23285,1000,"0.833409,23285"
554,14053,1000,"0.839419,14053"
554,23284,1000,"0.839815,23284"
554,23283,1000,"0.846107,23283"
554,23548,1000,"-0.867862,23548"
554,98,1000,"0.911194,98"
554,7893,1000,"-0.934771,7893"
554,7894,1000,"-0.938862,7894"
554,8703,1000,"0.950957,8703"
554,7637,1000,"0.976832,7637"
554,9013,1000,"-0.985656,9013"
554,7130,1000,"0.990519,7130"
554,18121,1000,"-0.992743,18121"
554,7127,1000,"0.994729,7127"
554,19200,1000,"-0.997736,19200"
554,7650,1000,"0.997976,7650"
554,6583,1000,"0.999725,6583"
554,7654,1000,"0.999858,7654"
555,8058,1000,"-0.00419604,8058"
555,8059,1000,"0.00749954,8059"
555,8057,1000,"-0.015891,8057"
555,8060,1000,"0.0191941,8060"
555,8061,1000,"0.030886,8061"
555,8062,1000,"0.0425737,8062"
555,8063,1000,"0.0542556,8063"
555,8064,1000,"0.06593,8064"
555,8065,1000,"0.0775955,8065"
555,8066,1000,"0.0892503,8066"
555,8067,1000,"0.100893,8067"
555,8068,1000,"0.112522,8068"
555,8069,1000,"0.124135,8069"
555,8070,1000,"0.135732,8070"
555,8071,1000,"0.147309,8071"
555,8072,1000,"0.158867,8072"
555,8073,1000,"0.170403,8073"
555,8074,1000,"0.181916,8074"
555,8075,1000,"0.193404,8075"
555,8076,1000,"0.204865,8076"
555,8077,1000,"0.216298,8077"
555,10844,1000,"0.918382,10844"
555,10848,1000,"0.935882,10848"
555,10851,1000,"0.947665,10851"
555,10905,1000,"0.953362,10905"
555,10904,1000,"0.956827,10904"
555,10855,1000,"0.961559,10855"
555,10900,1000,"0.969373,10900"
555,10859,1000,"0.973348,10859"
555,10898,1000,"0.974852,10898"
555,10863,1000,"0.983008,10863"
555,10894,1000,"0.984207,10894"
555,10892,1000,"0.988078,10892"
555,10866,1000,"0.988843,10866"
555,10870,1000,"0.994727,10870"
555,10885,1000,"0.997359,10885"
555,10873,1000,"0.997713,10873"
555,10875,1000,"0.999021,10875"
555,10881,1000,"0.999664,10881"
555,10878,1000,"0.999958,10878"
556,10953,1000,"0.646353,10953"
556,10952,1000,"0.655233,10952"
558,10969,1000,"0.493114,10969"
558,10963,1000,"0.552899,10963"
558,10962,1000,"0.562606,10962"
558,10960,1000,"0.581789,10960"
558,10959,1000,"0.591261,10959"
558,10958,1000,"0.600653,10958"
559,6448,1000,"0.0153556,6448"
559,6449,1000,"0.0270486,6449"
559,15052,1000,"0.113557,15052"
559,10222,1000,"0.171605,10222"
559,23347,1000,"0.257193,23347"
559,7278,1000,"-0.293582,7278"
559,11039,1000,"-0.298414,11039"
559,15016,1000,"-0.30243,15016"
559,15015,1000,"-0.313557,15015"
559,7280,1000,"-0.31586,7280"
559,11041,1000,"-0.320656,11041"
559,11042,1000,"-0.331712,11042"
559,15013,1000,"-0.335681,15013"
559,7282,1000,"-0.337965,7282"
559,15072,1000,"0.340751,15072"
559,11044,1000,"-0.353686,11044"
559,8833,1000,"0.356802,8833"
559,7284,1000,"-0.359886,7284"
559,8832,1000,"0.367703,8832"
559,23337,1000,"0.368201,23337"
559,7285,1000,"-0.370773,7285"
559,7286,1000,"-0.381609,7286"
559,7287,1000,"-0.392393,7287"
559,8829,1000,"0.400099,8829"
559,24406,1000,"0.426653,24406"
559,7559,1000,"0.428523,7559"
559,7560,1000,"0.439061,7560"
559,10969,1000,"0.493114,10969"
559,10967,1000,"0.513326,10967"
559,10965,1000,"0.533258,10965"
559,10963,1000,"0.552899,10963"
559,10962,1000,"0.562606,10962"
559,15095,1000,"0.578359,15095"
559,10960,1000,"0.581789,10960"
559,10154,1000,"-0.583349,10154"
559,10959,1000,"0.591261,10959"
559,7039,1000,"0.600641,7039"
559,10958,1000,"0.600653,10958"
559,10152,1000,"-0.602186,10152"
559,7040,1000,"0.609951,7040"
559,7043,1000,"0.637374,7043"
559,10953,1000,"0.646353,10953"
559,10952,1000,"0.655233,10952"
559,14299,1000,"-0.668174,14299"
559,14300,1000,"-0.67683,14300"
559,14301,1000,"-0.685393,14301"
559,14302,1000,"-0.693863,14302"
559,14303,1000,"-0.702237,14303"
559,14304,1000,"-0.710516,14304"
559,14305,1000,"-0.718697,14305"
559,14306,1000,"-0.72678,14306"
559,10137,1000,"-0.732285,10137"
559,14307,1000,"-0.734763,14307"
559,13894,1000,"-0.760053,13894"
559,13893,1000,"-0.767602,13893"
559,13892,1000,"-0.775045,13892"
559,1156,1000,"0.815623,1156"
559,14588,1000,"0.825001,14588"
559,14589,1000,"0.831554,14589"
559,14590,1000,"0.837993,14590"
559,14591,1000,"0.844318,14591"
559,7701,1000,"0.861366,7701"
559,23010,1000,"-0.872336,23010"
559,7898,1000,"-0.953936,7898"
559,7899,1000,"-0.957379,7899"
559,6324,1000,"-0.990781,6324"
559,6303,1000,"-0.993987,6303"
559,6304,1000,"-0.9952,6304"
559,6305,1000,"-0.996276,6305"
560,13675,1000,"0.279382,13675"
560,13674,1000,"0.290593,13674"
560,19311,1000,"-0.333381,19311"
560,19310,1000,"-0.344385,19310"
560,19309,1000,"-0.355341,19309"
560,11055,1000,"-0.470768,11055"
560,11056,1000,"-0.481054,11056"
560,11057,1000,"-0.491275,11057"
560,11085,1000,"-0.745331,11085"
560,11086,1000,"-0.753077,11086"
560,11087,1000,"-0.76072,11087"
560,11088,1000,"-0.768259,11088"
560,2000,1000,"-0.985477,2000"
560,6854,1000,"-0.998679,6854"
560,6850,1000,"-0.999989,6850"
562,3515,1000,"-0.26627,3515"
562,5687,1000,"-0.513914,5687"
563,8344,1000,"-0.197854,8344"
563,8345,1000,"-0.209305,8345"
563,17167,1000,"-0.278882,17167"
563,11316,1000,"0.390463,11316"
563,17151,1000,"-0.452673,17151"
563,8811,1000,"0.582781,8811"
563,9326,1000,"0.772056,9326"
563,6896,1000,"-0.856358,6896"
563,6857,1000,"-0.996262,6857"
565,3251,1000,"0.31785,3251"
565,11878,1000,"0.637236,11878"
566,12495,1000,"0.998588,12495"
566,12493,1000,"0.999557,12493"
567,14391,2,"-0.972057,14391"
567,12385,1000,"0.331052,12385"
567,15240,1000,"0.737261,15240"
567,7866,1000,"-0.778223,7866"
567,12182,1000,"-0.893371,12182"
567,14393,1000,"-0.966301,14393"
567,13561,1000,"0.998958,13561"
568,14391,2,"-0.972057,14391"
568,12385,1000,"0.331052,12385"
568,15240,1000,"0.737261,15240"
568,7866,1000,"-0.778223,7866"
568,12182,1000,"-0.893371,12182"
568,10368,1000,"0.952569,10368"
568,13561,1000,"0.998958,13561"
570,5957,1000,"0.527772,5957"
570,3979,1000,"0.553766,3979"
570,6061,1000,"0.979762,6061"
571,19321,1000,"-0.221089,19321"
571,17214,1000,"0.263902,17214"
571,17215,1000,"0.275165,17215"
571,13398,1000,"-0.372085,13398"
571,19303,1000,"-0.420007,19303"
571,12314,1000,"-0.473247,12314"
571,1562,1000,"-0.548813,1562"
571,14965,1000,"-0.785634,14965"
571,10559,1000,"-0.826185,10559"
571,14408,1000,"-0.90654,14408"
571,14674,1000,"0.91901,14674"
571,19231,1000,"-0.956728,19231"
571,19189,1000,"-0.980861,19189"
571,13577,1000,"0.99001,13577"
571,19196,1000,"-0.993499,19196"
571,19199,1000,"-0.996881,19199"
571,3624,1000,"-0.99965,3624"
571,3625,1000,"-0.999891,3625"
571,3627,1000,"-0.999963,3627"
571,3626,1000,"-0.999995,3626"
